experiment,iter,elapsed_seconds,elapsed_minutes,elapsed_hours,sec_per_iter,dir_name,t1,t2,t3,t4,t5,t6,avg,mean_repeat,mean_mscore,mean_map,mean_loc_err
Proxy lr5e-3 gradac187 dl1.0,77800,47104.343328619005,785.0723888103167,13.084539813505279,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_77800_HPatchesV4.1,0.34285714285714286,0.5357142857142857,0.6071428571428571,0.7428571428571429,0.8071428571428572,0.8642857142857143,0.65,0.6573957267471326,0.35274953120454394,0.7724910677263941,1.0132105434152554
Proxy lr5e-3 gradac187 dl1.0,78000,47225.43418550491,787.0905697584152,13.118176162640253,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_78000_HPatchesV4.1,0.3,0.5428571428571428,0.6071428571428571,0.7785714285714286,0.8285714285714286,0.8928571428571429,0.6583333333333333,0.6574957229793927,0.35111167965625245,0.774933178241783,1.014125283483098
Proxy lr5e-3 gradac187 dl1.0,78200,47346.52504239082,789.1087507065137,13.151812511775228,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_78200_HPatchesV4.1,0.32857142857142857,0.5642857142857143,0.6285714285714286,0.7642857142857142,0.8142857142857143,0.8642857142857143,0.6607142857142857,0.6579338348018112,0.35399805634425824,0.7750978396538427,1.0142689661083029
Proxy lr5e-3 gradac187 dl1.0,78400,47467.61589927674,791.1269316546123,13.185448860910205,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_78400_HPatchesV4.1,0.30714285714285716,0.55,0.6642857142857143,0.7928571428571428,0.8214285714285714,0.9,0.6726190476190476,0.6580086270679427,0.35283108200584584,0.7715989283947418,1.0151211127869642
Proxy lr5e-3 gradac187 dl1.0,78500,47528.16132771969,792.1360221286615,13.202267035477691,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_78500_HPatchesV4.1,0.30714285714285716,0.55,0.6642857142857143,0.7928571428571428,0.8214285714285714,0.9,0.6726190476190476,0.6580086270679427,0.35283108200584584,0.7715989283947418,1.0151211127869642
Proxy lr5e-3 gradac187 dl1.0,78600,47588.706756162646,793.1451126027108,13.21908521004518,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_78600_HPatchesV4.1,0.29285714285714287,0.5142857142857142,0.6428571428571429,0.75,0.8142857142857143,0.8642857142857143,0.6464285714285715,0.6578929006056957,0.35422438219861724,0.7698019438666388,1.0151106924211195
Proxy lr5e-3 gradac187 dl1.0,79000,47830.88846993446,797.1814744989077,13.286357908315129,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_79000_HPatchesV4.1,0.24285714285714285,0.5214285714285715,0.6571428571428571,0.7785714285714286,0.8285714285714286,0.8928571428571429,0.6535714285714286,0.6584616090511565,0.3528051736774881,0.7740924604081054,1.0138015867889802
Proxy lr5e-3 gradac187 dl1.0,80000,48436.342754364014,807.2723792394003,13.454539653990004,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_80000_HPatchesV4.1,0.30714285714285716,0.5071428571428571,0.6,0.7714285714285715,0.8214285714285714,0.8785714285714286,0.6476190476190476,0.6584382636212734,0.3512945253740643,0.7730001673367815,1.0122887410722134
Proxy lr5e-3 gradac187 dl5.0,0,0.0,0.0,0.0,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_0_HPatchesV4.1,0.29285714285714287,0.5642857142857143,0.6285714285714286,0.7785714285714286,0.8428571428571429,0.8785714285714286,0.6642857142857143,0.6564530785490961,0.35059857332695393,0.7690400768570249,1.0153943602924735
Proxy lr5e-3 gradac187 dl5.0,1000,786.9259724617004,13.115432874361675,0.2185905479060279,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_1000_HPatchesV4.1,0.3142857142857143,0.5642857142857143,0.6928571428571428,0.7714285714285715,0.8142857142857143,0.8857142857142857,0.6738095238095237,0.6566371791177884,0.35204061857732427,0.7627723558433193,1.0152763891945629
Proxy lr5e-3 gradac187 dl5.0,2000,1573.8519449234009,26.23086574872335,0.4371810958120558,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_2000_HPatchesV4.1,0.2857142857142857,0.5285714285714286,0.6285714285714286,0.7214285714285714,0.7928571428571428,0.8642857142857143,0.6369047619047619,0.6577996240701449,0.34982832375735107,0.7642324888979987,1.0205399116936105
Proxy lr5e-3 gradac187 dl5.0,3000,2360.7779173851013,39.34629862308502,0.6557716437180837,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_3000_HPatchesV4.1,0.32142857142857145,0.5,0.6,0.7142857142857143,0.7928571428571428,0.8642857142857143,0.6321428571428571,0.6575942133318382,0.34556211245501983,0.756094354446459,1.0215233110793691
Proxy lr5e-3 gradac187 dl5.0,4000,3147.7038898468018,52.4617314974467,0.8743621916241116,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_4000_HPatchesV4.1,0.25,0.5357142857142857,0.6428571428571429,0.7285714285714285,0.7785714285714286,0.8642857142857143,0.6333333333333333,0.654697874436465,0.34565898636286635,0.7398219992483803,1.0214792250754492
Proxy lr5e-3 gradac187 dl5.0,5000,3934.629862308502,65.57716437180837,1.0929527395301395,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_5000_HPatchesV4.1,0.32142857142857145,0.5357142857142857,0.6428571428571429,0.75,0.7928571428571428,0.85,0.6488095238095238,0.6569359563488268,0.3450730826871269,0.7537397567777757,1.0237653534406255
Proxy lr5e-3 gradac187 dl5.0,6000,4721.555834770203,78.69259724617004,1.3115432874361674,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_6000_HPatchesV4.1,0.2714285714285714,0.5214285714285715,0.5857142857142857,0.7285714285714285,0.8071428571428572,0.85,0.6273809523809525,0.6570648565199105,0.34527489359383884,0.7515202156212359,1.026700378162165
Proxy lr5e-3 gradac187 dl5.0,7000,5508.481807231903,91.80803012053171,1.5301338353421954,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_7000_HPatchesV4.1,0.2714285714285714,0.5,0.6214285714285714,0.7357142857142858,0.8,0.8714285714285714,0.6333333333333334,0.6552077367557516,0.3456260393293079,0.7550072397263698,1.0238228068474784
Proxy lr5e-3 gradac187 dl5.0,8000,6295.4077796936035,104.9234629948934,1.748724383248223,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_8000_HPatchesV4.1,0.2857142857142857,0.5071428571428571,0.6214285714285714,0.7428571428571429,0.8071428571428572,0.8642857142857143,0.6380952380952382,0.6557174826482544,0.3430910982644941,0.745765509932355,1.024204480989737
Proxy lr5e-3 gradac187 dl5.0,9000,7082.333752155304,118.03889586925507,1.967314931154251,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_9000_HPatchesV4.1,0.2714285714285714,0.5214285714285715,0.6357142857142857,0.75,0.8285714285714286,0.8642857142857143,0.6452380952380953,0.6549802533271486,0.3432397470773663,0.7579113552602053,1.0249358053493163
Proxy lr5e-3 gradac187 dl5.0,10000,7869.259724617004,131.15432874361673,2.185905479060279,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_10000_HPatchesV4.1,0.2714285714285714,0.5357142857142857,0.65,0.75,0.8071428571428572,0.8642857142857143,0.6464285714285715,0.6551582374750168,0.34335844716167746,0.7489679736048552,1.0228898904287032
Proxy lr5e-3 gradac187 dl5.0,11000,8656.185697078705,144.26976161797842,2.404496026966307,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_11000_HPatchesV4.1,0.32142857142857145,0.5142857142857142,0.5928571428571429,0.7285714285714285,0.8071428571428572,0.8785714285714286,0.6404761904761905,0.6568931395495752,0.3464337800253026,0.7546235496596547,1.025937332337917
Proxy lr5e-3 gradac187 dl5.0,12000,9443.111669540405,157.38519449234008,2.623086574872335,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_12000_HPatchesV4.1,0.2857142857142857,0.5214285714285715,0.6142857142857143,0.7571428571428571,0.8,0.8571428571428571,0.6392857142857143,0.6561450981606041,0.3429400811690746,0.7554545773558025,1.0242692272205451
Proxy lr5e-3 gradac187 dl5.0,13000,10230.037642002106,170.50062736670176,2.841677122778363,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_13000_HPatchesV4.1,0.29285714285714287,0.5071428571428571,0.6,0.7428571428571429,0.8,0.8642857142857143,0.6345238095238096,0.6549502623014722,0.34489729998058527,0.752587764276007,1.030137992228557
Proxy lr5e-3 gradac187 dl5.0,14000,11016.963614463806,183.61606024106342,3.0602676706843908,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_14000_HPatchesV4.1,0.2571428571428571,0.5142857142857142,0.6357142857142857,0.7357142857142858,0.7857142857142857,0.8428571428571429,0.6285714285714286,0.654904936053542,0.3438119413438641,0.7517094371703956,1.026827251478647
Proxy lr5e-3 gradac187 dl5.0,15000,11803.889586925507,196.7314931154251,3.2788582185904187,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_15000_HPatchesV4.1,0.2571428571428571,0.5357142857142857,0.6071428571428571,0.7357142857142858,0.7857142857142857,0.8857142857142857,0.6345238095238095,0.6547212462260481,0.34262825225966426,0.755659939533749,1.0271922189823617
Proxy lr5e-3 gradac187 dl5.0,16000,12590.815559387207,209.8469259897868,3.497448766496446,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_16000_HPatchesV4.1,0.2571428571428571,0.5428571428571428,0.6357142857142857,0.7642857142857142,0.8285714285714286,0.8642857142857143,0.6488095238095238,0.6536099092110041,0.34407102363038516,0.7489571194905671,1.0251948143914302
Proxy lr5e-3 gradac187 dl5.0,17000,13377.741531848907,222.96235886414846,3.716039314402474,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_17000_HPatchesV4.1,0.29285714285714287,0.5428571428571428,0.6285714285714286,0.7285714285714285,0.7785714285714286,0.8642857142857143,0.6392857142857142,0.6537327884230175,0.3435419160992115,0.7488855890255995,1.028044358500915
Proxy lr5e-3 gradac187 dl5.0,18000,14164.667504310608,236.07779173851014,3.934629862308502,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_18000_HPatchesV4.1,0.25,0.5142857142857142,0.6142857142857143,0.7428571428571429,0.8071428571428572,0.85,0.6297619047619049,0.6546974909337493,0.3431433383965853,0.7508181610848147,1.0288667543195553
Proxy lr5e-3 gradac187 dl5.0,19000,14951.593476772308,249.1932246128718,4.15322041021453,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_19000_HPatchesV4.1,0.2785714285714286,0.5214285714285715,0.6571428571428571,0.75,0.8071428571428572,0.8642857142857143,0.6464285714285715,0.6533127751019009,0.3420441360612027,0.7543461983050562,1.0289210270203548
Proxy lr5e-3 gradac187 dl5.0,20000,15738.519449234009,262.30865748723346,4.371810958120558,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_20000_HPatchesV4.1,0.2857142857142857,0.5285714285714286,0.6428571428571429,0.7285714285714285,0.8071428571428572,0.8428571428571429,0.6392857142857143,0.6546399472537695,0.34392446467383875,0.7581219950511451,1.0294673724303587
Proxy lr5e-3 gradac187 dl5.0,21000,16525.44542169571,275.4240903615952,4.590401506026586,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_21000_HPatchesV4.1,0.3,0.5214285714285715,0.6071428571428571,0.75,0.8285714285714286,0.8857142857142857,0.6488095238095238,0.6527499874161993,0.3416472310912899,0.7561294536592154,1.0303050687183688
Proxy lr5e-3 gradac187 dl5.0,22000,17312.37139415741,288.53952323595684,4.808992053932614,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_22000_HPatchesV4.1,0.3,0.5571428571428572,0.65,0.7571428571428571,0.8071428571428572,0.8642857142857143,0.655952380952381,0.653690369228497,0.34557255770236145,0.7593935648082245,1.0286135703695802
Proxy lr5e-3 gradac187 dl5.0,23000,18099.29736661911,301.6549561103185,5.027582601838642,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_23000_HPatchesV4.1,0.2785714285714286,0.5285714285714286,0.6428571428571429,0.7428571428571429,0.7857142857142857,0.8357142857142857,0.6357142857142858,0.6528139717878643,0.34187773342512623,0.750832603125715,1.0315366004448148
Proxy lr5e-3 gradac187 dl5.0,24000,18886.22333908081,314.77038898468015,5.24617314974467,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_24000_HPatchesV4.1,0.29285714285714287,0.55,0.6428571428571429,0.7285714285714285,0.8,0.8714285714285714,0.6476190476190476,0.6547272287805833,0.34393769873853675,0.761612434940991,1.0279841572687172
Proxy lr5e-3 gradac187 dl5.0,25000,19673.14931154251,327.88582185904187,5.464763697650698,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_25000_HPatchesV4.1,0.2714285714285714,0.5357142857142857,0.6071428571428571,0.7428571428571429,0.8142857142857143,0.8571428571428571,0.6380952380952382,0.6535643465034295,0.3422962894446122,0.7516811395340611,1.0318832781911251
Proxy lr5e-3 gradac187 dl5.0,26000,20460.07528400421,341.0012547334035,5.683354245556726,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_26000_HPatchesV4.1,0.30714285714285716,0.5428571428571428,0.6357142857142857,0.7428571428571429,0.8142857142857143,0.8785714285714286,0.6535714285714286,0.6527153728494318,0.3410501939715466,0.7562788449495113,1.0320977788621182
Proxy lr5e-3 gradac187 dl5.0,27000,21247.001256465912,354.1166876077652,5.901944793462754,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_27000_HPatchesV4.1,0.3,0.5428571428571428,0.6357142857142857,0.7142857142857143,0.7928571428571428,0.8785714285714286,0.644047619047619,0.6537983507513767,0.3436362153393557,0.7612558360700841,1.0284716402127316
Proxy lr5e-3 gradac187 dl5.0,28000,22033.927228927612,367.23212048212685,6.1205353413687815,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_28000_HPatchesV4.1,0.29285714285714287,0.5285714285714286,0.6428571428571429,0.75,0.7857142857142857,0.8285714285714286,0.6380952380952382,0.6546737752909579,0.3443668460175903,0.7583636040607118,1.030985909415887
Proxy lr5e-3 gradac187 dl5.0,29000,22820.853201389313,380.34755335648856,6.3391258892748095,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_29000_HPatchesV4.1,0.2642857142857143,0.5071428571428571,0.5857142857142857,0.7214285714285714,0.8142857142857143,0.8571428571428571,0.6250000000000001,0.6541260686933583,0.3410093503536089,0.7533676865387655,1.0335149139691238
Proxy lr5e-3 gradac187 dl5.0,30000,23607.779173851013,393.4629862308502,6.557716437180837,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_30000_HPatchesV4.1,0.2785714285714286,0.5214285714285715,0.6357142857142857,0.7214285714285714,0.8,0.8642857142857143,0.636904761904762,0.6520840554055402,0.3410487065209478,0.7461622412006292,1.0321985553685267
Proxy lr5e-3 gradac187 dl5.0,31000,24394.705146312714,406.5784191052119,6.7763069850868645,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_31000_HPatchesV4.1,0.2642857142857143,0.5428571428571428,0.6285714285714286,0.7428571428571429,0.8071428571428572,0.8571428571428571,0.6404761904761905,0.654575076941662,0.34056269016083907,0.7530091834571695,1.0307335546385314
Proxy lr5e-3 gradac187 dl5.0,32000,25181.631118774414,419.6938519795736,6.994897532992892,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_32000_HPatchesV4.1,0.2714285714285714,0.5285714285714286,0.6357142857142857,0.7428571428571429,0.7857142857142857,0.85,0.6357142857142858,0.6551924221536886,0.3407879413432049,0.7546523013216611,1.0289173497368074
Proxy lr5e-3 gradac187 dl5.0,33000,25968.557091236115,432.80928485393525,7.21348808089892,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_33000_HPatchesV4.1,0.2785714285714286,0.5357142857142857,0.6285714285714286,0.7285714285714285,0.7928571428571428,0.8357142857142857,0.6333333333333333,0.6540302881903204,0.3432126429178593,0.7583462938837666,1.0296843652172705
Proxy lr5e-3 gradac187 dl5.0,34000,26755.483063697815,445.9247177282969,7.432078628804948,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_34000_HPatchesV4.1,0.32857142857142857,0.5142857142857142,0.6428571428571429,0.8,0.8357142857142857,0.8785714285714286,0.6666666666666666,0.6538193636974294,0.3442165502259813,0.7499332453760831,1.0317984032727339
